date,published_at,source,topic,title,description,url,compound,pos,neg,neu,sentiment_cat,source_weight
2026-04-16,2026-04-16T14:05:22Z,CryptoSlate,markets,Why S&P 500’s $6 trillion melt up rally exposes Bitcoin amid range-bound weakness,"Traditional equities like the S&P 500 are staging a historic comeback, shaking off weeks of geopolitical anxiety to chart new all-time highs. Yet Bitcoin, which has historically been a synchronized beneficiary of risk-on sentiment, is noticeably dragging its …",https://cryptoslate.com/ai-stock-rally-leaves-bitcoin-behind/,-0.0258,0.094,0.13,0.776,neutral,1.0
2026-04-16,2026-04-16T05:03:55Z,The Times of India,markets,Global exchange operators no match to multibagger MCX's 150% returns. What is keeping investors hooked?,"MCX has delivered over 150% returns in a year, far outperforming global exchange operators, as structural reforms, rising derivatives volumes and strong retail participation boost its earnings outlook. Experts say its monopoly in commodity derivatives and imp…",https://economictimes.indiatimes.com/markets/stocks/news/global-exchange-operators-no-match-to-multibagger-mcxs-150-returns-what-is-keeping-investors-hooked/articleshow/130298103.cms,0.5859,0.105,0.038,0.857,positive,1.0
2026-04-16,2026-04-16T00:46:45Z,The Times of India,markets,"Global Markets: Asian stocks rise, US hits record on Iran talks","​The MSCI Asia Pacific Index opened 0.4% higher on Thursday as traders bet a de-escalation of the Middle East conflict will ease oil prices and lift economic growth. That was after the S&P 500 and Nasdaq 100 indexes both closed at record highs, with Bank of A…",https://economictimes.indiatimes.com/markets/us-stocks/news/global-markets-asian-stocks-rise-us-hits-record-on-iran-talks/articleshow/130295488.cms,0.4215,0.082,0.037,0.881,positive,1.0
2026-04-16,2026-04-16T18:20:51Z,Yahoo Entertainment,markets,Americans have never been this gloomy about the economy. Wall Street has never cashed in harder,"“Stock markets respond to risks shifting around,” top economist Claudia Sahm told Fortune. “Households respond to reality.”",https://finance.yahoo.com/economy/articles/americans-never-gloomy-economy-wall-182051677.html,-0.2617,0.05,0.108,0.842,negative,1.0
2026-04-16,2026-04-16T15:30:53Z,newsBTC,markets,Hyperliquid’s HIP‑3 Open Interest Skyrockets— Is 24/7 Tokenized Equity About To Rewrite Wall Street?,"Hyperliquid’s HIP‑3 open interest is pushing toward the multi‑billion mark, led by not just crypto perps but synthetic equities and index products. Hyperliquid’s HIP-3 New ATH Following Bitget Wallet integration of Hyperliquid’s HIP‑3 infrastructure at the be…",http://www.newsbtc.com/news/hyperliquids-hip%e2%80%913-open-interest-skyrockets-24-7-tokenized-equity/,0.4588,0.075,0.0,0.925,positive,1.0
2026-04-16,2026-04-16T18:20:51Z,Fortune,markets,Americans have never been this gloomy about the economy. Wall Street has never cashed in harder,"“Stock markets respond to risks shifting around,” top economist Claudia Sahm told Fortune. “Households respond to reality.”",https://fortune.com/2026/04/16/americans-gloomy-economy-wall-street-k-shape-market-manipulation-iran-war/,-0.2617,0.05,0.108,0.842,negative,1.0
2026-04-16,2026-04-16T15:21:08Z,Business Insider,markets,"A Trump-era trading pattern has emerged that points to big stock gains through year-end, investing vet says",The TACO trade isn't the only Trump-era trading pattern that investors should be watching. Jeffery Hirsch argues the latest moves point to more gains.,https://www.businessinsider.com/stock-market-today-trump-trading-pattern-record-high-taco-trade-2026-4,0.3597,0.111,0.057,0.832,positive,1.5
2026-04-16,2026-04-16T18:42:26Z,Awealthofcommonsense.com,recession,How Are Consumers Still Spending So Much?,A reader asks: What is consumer debt doing? All this bad news and people are still spending like drunken sailors?! Where is the canary in the coalmine? Fair question. This entire decade people have wondered how the consumer remains so resilient in the face of…,https://awealthofcommonsense.com/2026/04/how-are-consumers-still-spending-so-much/,-0.6221,0.079,0.13,0.791,negative,1.0
2026-04-16,2026-04-16T13:14:05Z,Ibtimes.com.au,markets,Maase Inc Stock 2026: Volatile AI Pivot Sparks Buy Debate as Shares Surge on Acquisitions,"NEW YORK — Maase Inc. (NASDAQ: MAAS), formerly known as Highest Performances Holdings Inc. and Puyi Inc., has emerged as one of the more volatile small-cap stocks of 2026, with shares fluctuating wildly amid a aggressive series of acquisitions aimed at transf…",https://www.ibtimes.com.au/maase-inc-stock-2026-volatile-ai-pivot-sparks-buy-debate-shares-surge-acquisitions-1866749,0.4215,0.073,0.027,0.9,positive,1.0
2026-04-16,2026-04-16T03:03:24Z,CNA,markets,Tokyo record leads Asia stocks higher as Iran peace hopes grow,"Asian equities tracked Wall Street, which also saw all-time peaks.",https://www.channelnewsasia.com/business/japan-stock-market-record-high-stocks-iran-6059856,0.743,0.249,0.0,0.751,positive,1.0
2026-04-16,2026-04-16T11:22:26Z,The Times of India,markets,Hopes rise for Iran war deal despite nuclear sticking points,"Optimism is rising that the Iran war could be nearing a resolution after mediation efforts—led in part by Asim Munir—made progress on key issues, with both sides open to resuming talks and extending a ceasefire. However, major differences remain over Iran’s n…",https://economictimes.indiatimes.com/news/defence/hopes-rise-for-iran-war-deal-despite-nuclear-sticking-points/articleshow/130305502.cms,0.0772,0.142,0.122,0.736,positive,1.0
2026-04-16,2026-04-16T07:44:14Z,BusinessLine,markets,"Sensex, Nifty pare early gains, metal stocks shine amid volatility","Equity benchmarks surrendered early gains in Thursday’s afternoon session, even as midcap stocks showed resilience and smallcaps managed mild advances. The pullback in frontline indices came after a strong start, driven by easing geopolitical concerns and pos…",https://www.thehindubusinessline.com/markets/sensex-nifty-pare-early-gains-metal-stocks-shine-amid-volatility/article70868171.ece,0.8957,0.234,0.0,0.766,positive,1.0
2026-04-16,2026-04-16T15:21:50Z,Ibtimes.com.au,markets,S&P 500 Climbs to Fresh Record High Near 7038 as Tech Earnings Optimism Overshadows Geopolitical Risks,"NEW YORK — The S&P 500 edged higher Thursday, closing at another all-time high near 7,038 as investors brushed aside lingering concerns over the U.S.-Iran conflict and focused on the start of first-quarter earnings season, particularly from technology giants …",https://www.ibtimes.com.au/sp-500-climbs-fresh-record-high-near-7038-tech-earnings-optimism-overshadows-geopolitical-risks-1866774,0.6124,0.132,0.069,0.799,positive,1.0
2026-04-16,2026-04-16T04:07:23Z,CNA,inflation,BOJ to hike rates by June as war-fuelled inflation risks mount: Reuters poll,"TOKYO, April 16 : The Bank of Japan will raise its benchmark rate to 1.00 per cent by end-June, with nearly two-thirds of economists in a Reuters poll predicting the move, and a hike this month or in June seen as equally likely amid uncertainty over the fallo…",https://www.channelnewsasia.com/business/boj-hike-rates-june-war-fuelled-inflation-risks-mount-reuters-poll-6060006,-0.5423,0.0,0.071,0.929,negative,1.0
2026-04-16,2026-04-16T15:57:41Z,The Times of India,markets,Ahead of Market: 10 things that will decide stock market action on Friday,"Sensex and Nifty ended lower in a volatile session as profit booking in banking stocks erased early gains. Despite easing volatility and supportive global cues, caution persists due to geopolitical uncertainties, while technical indicators suggest a bullish t…",https://economictimes.indiatimes.com/markets/stocks/news/ahead-of-market-10-things-that-will-decide-stock-market-action-on-friday/articleshow/130312087.cms,0.594,0.168,0.105,0.727,positive,1.0
2026-04-16,2026-04-16T10:00:30Z,Financial Post,inflation,"Opinion: With uncertainty rampant, exercise policy caution, IMF urges","Deficits and debts are dangerously high everywhere. Any fiscal relief for higher prices needs to be focused, modest and temporary. Read more",https://financialpost.com/opinion/uncertainty-rampant-exercise-policy-caution-imf,0.0772,0.15,0.142,0.709,positive,1.0
2026-04-16,2026-04-16T01:05:17Z,The Times of India,markets,GIFT Nifty signals a positive start; here’s the trading setup for the day,"Going forward, the 24,250–24,300 zone is likely to act as a crucial resistance band. A decisive move above this range could trigger a rally towards 24,750–24,800. On the other hand, failure to break above 24,300 convincingly may lead to renewed selling pressu…",https://economictimes.indiatimes.com/markets/stocks/news/gift-nifty-signals-a-positive-start-heres-the-trading-setup-for-the-day/articleshow/130295545.cms,0.9236,0.256,0.048,0.696,positive,1.0
2026-04-16,2026-04-16T09:15:00Z,The American Prospect,recession,GOP Food Stamp Work Requirements Hit Just as Jobs Dry Up,"Millions of people will lose food stamps, according to early estimates.
The post GOP Food Stamp Work Requirements Hit Just as Jobs Dry Up appeared first on The American Prospect.",http://prospect.org/2026/04/16/trump-gop-republican-food-stamp-work-requirements/,-0.128,0.05,0.062,0.888,negative,1.0
2026-04-16,2026-04-16T04:00:46Z,The Times of India,markets,"Why is stock market rising today? Sensex surges over 600 points, Nifty above 24,350. 6 key factors","Indian markets extended their rally on Thursday, driven by optimism over easing US-Iran tensions and softer oil prices, which lifted investor sentiment. The gains were broad-based across sectors and market segments, with most stocks advancing and volatility e…",https://economictimes.indiatimes.com/markets/stocks/news/why-is-stock-market-rising-today-sensex-surges-over-600-points-nifty-above-24350-6-key-factors/articleshow/130297303.cms,0.7845,0.167,0.043,0.79,positive,1.0
2026-04-15,2026-04-15T10:30:10Z,Barchart.com,inflation,"S&P Futures Muted After Rally, U.S. Economic Data and Earnings in Focus","June S&P 500 E-Mini futures (ESM26) are trending down -0.04% this morning, taking a breather after a rally fueled by optimism about the prospect of a peace...",https://www.barchart.com/story/news/1314239/s-p-futures-muted-after-rally-u-s-economic-data-and-earnings-in-focus,0.8481,0.204,0.0,0.796,positive,1.0
2026-04-15,2026-04-15T04:10:03Z,The Times of India,volatility,"HDFC Bank, BSE and Tata Motors among top stocks mutual funds bought and sold during March crash","Indian mutual funds aggressively bought equities last month amidst a market correction. They invested heavily in HDFC Bank and BSE, acting as a stabilising force against foreign investor selling. Funds also booked profits in Tata Motors. Banking stocks remain…",https://economictimes.indiatimes.com/markets/stocks/news/hdfc-bank-bse-and-tata-motors-among-top-stocks-mutual-funds-bought-and-sold-during-march-crash/articleshow/130272600.cms,-0.0772,0.076,0.081,0.843,negative,1.0
2026-04-15,2026-04-15T12:00:46Z,Financial Post,inflation,Posthaste: What Mark Carney's gas tax cut could mean for the Bank of Canada,Temporarily eliminating the federal excise tax on gas could lower inflation expectations and ease pressure on the Bank of Canada. Read on.,https://financialpost.com/news/what-carney-gas-tax-cut-could-mean-bank-of-canada,-0.4588,0.061,0.159,0.78,negative,1.0
2026-04-15,2026-04-15T06:01:35Z,The Times of India,markets,"Infosys, TCS, Wipro, other IT stocks climb up to 5%. Here's why","IT stocks rallied up to 5% on Wednesday, driven by improved market sentiment on hopes of fresh Iran-US talks and easing concerns around AI disruption. After earlier losses due to AI and inflation worries, the sector is seeing a partial recovery, with Nifty IT…",https://economictimes.indiatimes.com/markets/stocks/news/infosys-tcs-wipro-other-it-stocks-climb-up-to-5-heres-why/articleshow/130274457.cms,0.5994,0.187,0.116,0.697,positive,1.0
2026-04-15,2026-04-15T01:02:51Z,The Times of India,volatility,"GIFT Nifty jumps over 300 pts, signals positive start; here's the trading setup","Indian markets saw a strong rebound after six weeks of decline, boosted by positive global sentiment. Hopes for a US-Iran ceasefire initially supported the rally. However, the collapse of peace talks and rising tensions led to market volatility. The Gift Nift…",https://economictimes.indiatimes.com/markets/stocks/news/gift-nifty-jumps-over-300-pts-signals-positive-start-heres-the-trading-setup/articleshow/130270742.cms,0.9748,0.392,0.075,0.533,positive,1.0
2026-04-15,2026-04-15T04:00:31Z,BusinessLine,volatility,"Iran talks, crude slide lift Sensex up 1,274 points; IndiGo, Hindalco lead rally","Markets surged at the open on Wednesday, April 15, with the Sensex jumping 1,274 points and the Nifty50 gaining over 380 points, as hopes of renewed U.S.-Iran diplomatic talks and a sharp fall in crude oil prices lifted sentiment across sectors.",https://www.thehindubusinessline.com/markets/stock-markets/iran-talks-crude-slide-lift-sensex-up-1274-points-indigo-hindalco-lead-rally/article70863769.ece,-0.4215,0.089,0.117,0.794,negative,1.0
2026-04-15,2026-04-15T12:10:28Z,BusinessLine,volatility,Peace hopes fuel Dalal Street’s best day in weeks; Nifty leaps 388 points,"BSE Sensex closes at 78,111, gaining 1,263 points or 1.64%, while the Nifty 50 settles at 24,231, up 388 points or 1.63%",https://www.thehindubusinessline.com/markets/peace-hopes-fuel-dalal-streets-best-day-in-weeks-nifty-leaps-388-points/article70865103.ece,0.9565,0.392,0.0,0.608,positive,1.0
2026-04-15,2026-04-15T15:20:00Z,Cointelegraph,markets,Bitcoin falls to lower support as analysts say markets are ignoring key Iran issue,"Bitcoin paused its rally toward new range highs while the S&P 500 came within an inch of a fresh year-to-date high, leading analysts to warn that traders are overconfident.",https://cointelegraph.com/markets/bitcoin-falls-to-lower-support-as-analysts-say-markets-are-ignoring-key-iran-issue,-0.0772,0.101,0.128,0.771,negative,1.0
2026-04-15,2026-04-15T13:38:11Z,Ibtimes.com.au,volatility,"Dow Jones Climbs Toward 48,600 as Markets Shrug Off Iran Blockade on Deal Hopes","NEW YORK — The Dow Jones Industrial Average edged higher in early trading Wednesday, rising above 48,580 as investors continued to bet on an eventual resolution to the U.S.-Iran conflict despite the ongoing naval blockade of the Strait of Hormuz.",https://www.ibtimes.com.au/dow-jones-climbs-toward-48600-markets-shrug-off-iran-blockade-deal-hopes-1866657,0.128,0.049,0.04,0.911,positive,1.0
2026-04-15,2026-04-15T05:43:58Z,CNBC,markets,CNBC Daily Open: Back-to-back gains on Iran peace talks hope,Global stocks rally in back-to-back gains on optimism of renewed peace talks between the U.S. and Iran.,https://www.cnbc.com/2026/04/15/cnbc-daily-open-back-to-back-gains-on-iran-peace-talks-hope.html,0.9531,0.464,0.0,0.536,positive,1.5
2026-04-15,2026-04-15T06:34:50Z,The Times of India,inflation,India’s wholesale inflation at 12-month high of 3.88% in March; up from 2.13% in February,"India’s wholesale price inflation rose to a 12-month high of 3.88% in March from 2.13% in February, exceeding expectations, while retail inflation also edged up to 3.4%.",https://economictimes.indiatimes.com/news/economy/indicators/indias-wholesale-inflation-at-12-month-high-of-3-88-in-march-up-from-2-13-in-february/articleshow/130274331.cms,0.0,0.0,0.0,1.0,neutral,1.0
2026-04-15,2026-04-15T02:35:42Z,BusinessLine,inflation,Nifty heading for healthy of start of over 380 points,"Inflation, weak monsoon forecast likely to temper bullish momentum",https://www.thehindubusinessline.com/markets/nifty-heading-for-healthy-of-start-of-over-380-points/article70863632.ece,-0.0772,0.207,0.218,0.575,negative,1.0
2026-04-15,2026-04-15T14:42:59Z,Ibtimes.com.au,recession,Buy or Sell McDonald's Stock in 2026? Analysts Forecast 13% Upside Amid New Menu and Expansion Plans,"NEW YORK — McDonald's Corp. stock has slipped more than 6 percent this month even as the broader market held steady, leaving investors to debate whether the fast-food giant represents a buy-the-dip opportunity or a stock to trim amid softening consumer demand.",https://www.ibtimes.com.au/buy-sell-mcdonalds-stock-2026-analysts-forecast-13-upside-amid-new-menu-expansion-plans-1866673,0.3182,0.046,0.024,0.93,positive,1.0
2026-04-15,2026-04-15T18:03:26Z,Barchart.com,recession,A Tectonic Shift in AI Is Underway and AMD Stock Is No Longer a ‘Discount’ Competitor to Nvidia. It’s a Bet on the Future.,AMD is evolving from a budget alternative into a formidable competitor to Nvidia by overcoming the CUDA software barrier. This analysis examines AMD’s...,https://www.barchart.com/story/news/1325858/a-tectonic-shift-in-ai-is-underway-and-amd-stock-is-no-longer-a-discount-competitor-to-nvidia-its-a-bet-on-the-future,-0.4019,0.0,0.076,0.924,negative,1.0
2026-04-15,2026-04-15T00:00:07Z,Antiwar.com,inflation,"Orange Jesus, the Dual SOH Blockade and the Stagflation Ahead","When it comes to economics, the Donald is truly a knucklehead. So he is now preparing to monkey-hammer the entire $105 trillion global economy by putting a US naval blockade on top of the Iranian blockade. The latter, of course, has already ground normal traf…",https://original.antiwar.com/david_stockman/2026/04/14/orange-jesus-the-dual-soh-blockade-and-the-stagflation-ahead/,0.5719,0.081,0.0,0.919,positive,1.0
2026-04-15,2026-04-15T06:00:00Z,Naturalnews.com,recession,"IMF Report Warns of Global Economic Slowdown, Inflationary Risks Following Regional Conflict","IMF Forecast Revises Global Growth Downward Amid Regional Conflict The International Monetary Fund (IMF) has revised its global economic growth forecast downward, citing a regional military conflict as a primary contributing factor to instability. Its latest …",https://www.naturalnews.com/2026-04-15-imf-report-warns-global-economic-slowdown-inflation.html,-0.4939,0.09,0.181,0.729,negative,1.0
2026-04-15,2026-04-15T15:56:57Z,Crypto Briefing,markets,Stocks surge toward record highs as dollar weakens on Iran diplomacy hopes,"The divergence between stock and crypto markets highlights potential volatility, with geopolitical shifts and investor sentiment playing crucial roles.
The post Stocks surge toward record highs as dollar weakens on Iran diplomacy hopes appeared first on Crypt…",https://cryptobriefing.com/stocks-surge-dollar-weakens-crypto-lags/,0.4215,0.132,0.082,0.786,positive,1.0
2026-04-15,2026-04-15T20:54:00Z,MarketWatch,markets,The S&P 500 just clinched a record high. Here are 6 charts to watch for what comes next.,The index on Wednesday tallied its first intraday and closing record highs since the start of the Iran conflict.,https://www.marketwatch.com/story/the-s-p-500-just-clinched-a-record-high-here-are-6-charts-to-watch-for-what-comes-next-d7807af1,-0.3182,0.0,0.06,0.94,negative,1.5
2026-04-15,2026-04-15T16:39:28Z,The Irish Times,markets,Markets mixed amid hopes of a deal to end war in Middle East,Budget airline Ryanair slipped 1.6% to €25.52 in Dublin even as oil prices stayed well below $100 a barrel on Wednesday,https://www.irishtimes.com/business/2026/04/15/markets-mixed-amid-hopes-of-a-deal-to-end-war-in-middle-east/,0.0,0.123,0.098,0.779,neutral,1.0
2026-04-15,2026-04-15T14:25:02Z,Yahoo Entertainment,volatility,Wall Street's biggest fear gauge is fading. That means investors may want to buy the dip: Chart of the Day,The CBOE Volatility Index surged above 30 in the early days of the Iran war — a zone often associated with acute market stress — and is now back to an 17...,https://finance.yahoo.com/news/wall-streets-biggest-fear-gauge-is-fading-that-means-investors-may-want-to-buy-the-dip-chart-of-the-day-142502355.html,-0.8625,0.022,0.167,0.811,negative,1.0
2026-04-14,2026-04-14T13:06:58Z,PCMag.com,volatility,Can the Mission 1 Put GoPro Back on Top of the Action Cam Market?,"In recent years, GoPro has faced stiff competition from cheaper, better video cameras from Chinese brands DJI and Insta360. Is GoPro's new Mission 1 series too little, too late?
GoPro is the first name in action cameras. It literally invented the category and…",https://me.pcmag.com/en/cameras-1/36559/can-the-mission-1-put-gopro-back-on-top-of-the-action-cam-market,0.6199,0.084,0.0,0.916,positive,1.0
2026-04-14,2026-04-14T09:16:23Z,The Indian Express,inflation,Knowledge Nugget: CPI vs WPI and Inflation basics for UPSC preparation,"At 3.4%, the March inflation rate, as measured by the Consumer Price Index (CPI), is only slightly higher than February’s 3.21%. How does the CPI differ from the Wholesale Price Index (WPI)? In Beyond the Nugget, learn about the Index of Eight Core Sector Ind…",https://indianexpress.com/article/upsc-current-affairs/upsc-essentials/knowledge-nugget-cpi-vs-wpi-inflation-economy-upsc-prelims-2026-10635726/,0.0,0.0,0.0,1.0,neutral,1.0
2026-04-14,2026-04-14T08:37:52Z,BusinessLine,inflation,Weekly Rupee View: Rupee eyes recovery as dollar weakens,The local currency continues to face pressure as key supportive factors fade.,https://www.thehindubusinessline.com/portfolio/technical-analysis/weekly-rupee-viewrupee-eyes-recovery-as-dollar-weakens/article70860346.ece,-0.3182,0.089,0.182,0.729,negative,1.0
2026-04-14,2026-04-14T11:03:25Z,CryptoSlate,inflation,Bitcoin price soars to 4 week high passing multiple resistance levels within hours with eyes on $77k,"Bitcoin reclaims $71.5k and pushes through the old ATH band, now the market has to prove it can hold there Bitcoin spent the last 24 to 48 hours doing what the market had repeatedly failed to do through the first part of the year. It moved through the $71,500…",https://cryptoslate.com/?p=529457,-0.5106,0.0,0.048,0.952,negative,1.0
2026-04-14,2026-04-14T14:15:00Z,GlobeNewswire,inflation,Final Results,"FORESIGHT VCT PLCLEI: 213800GNTY699WHACF4614 April 2026  Final results31 December 2025  Foresight VCT plc, managed by Foresight Group LLP, today announces...",https://www.globenewswire.com/news-release/2026/04/14/3273602/0/en/Final-Results.html,0.0,0.0,0.0,1.0,neutral,1.0
2026-04-14,2026-04-14T18:50:19Z,The Times of India,recession,"As gold and silver prices rise again, should you buy gold or silver now or wait? Gold silver ratio forecast 2026 at 75 — what does it signal for smart investors?","Gold jumps near $4,859. Silver surges over 5% to $79. The Gold silver ratio forecast 2026 at 75 is now in focus. This level sits above the long-term average of 50–65. That signals silver may be undervalued today. Investors are watching closely. Real yields an…",https://economictimes.indiatimes.com/news/international/us/as-gold-and-silver-prices-rise-again-should-you-buy-gold-or-silver-now-or-wait-gold-silver-ratio-forecast-2026-at-75-what-does-it-signal-for-smart-investors/articleshow/130266038.cms,0.4696,0.039,0.0,0.961,positive,1.0
2026-04-14,2026-04-14T09:42:21Z,The Times of India,inflation,"Not just Noida, why workers are protesting across several cities in India","Industrial unrest has erupted in Noida, one of Asia’s largest planned industrial hubs, as workers across thousands of units protest over minimum wage concerns, with violence reported in parts of the electronic city. The agitation comes amid rising global livi…",https://economictimes.indiatimes.com/news/india/not-just-noida-why-workers-are-protesting-across-several-cities-in-india/articleshow/130254502.cms,-0.872,0.0,0.185,0.815,negative,1.0
2026-04-14,2026-04-14T13:06:58Z,PCMag.com,volatility,Can the Mission 1 Put GoPro Back on Top of the Action Cam Market?,"In recent years, GoPro has faced stiff competition from cheaper, better video cameras from Chinese brands DJI and Insta360. Is GoPro's new Mission 1 series too little, too late?
GoPro is the first name in action cameras. It literally invented the category and…",https://uk.pcmag.com/cameras-1/164403/can-the-mission-1-put-gopro-back-on-top-of-the-action-cam-market,0.6199,0.084,0.0,0.916,positive,1.0
2026-04-14,2026-04-14T01:16:51Z,The Times of India,volatility,"Storm Rising! Safe transit for D-Street ends fast, short covering limits losses","Nifty fell 207 points or 0.9% to close at 23,842. Sensex declined 702 points or 0.9% to end at 76,847. Both Nifty and Sensex had declined as much as 2% during the day, but traders covered some of their bearish bets ahead of the financial markets holiday on Tu…",https://economictimes.indiatimes.com/markets/stocks/news/storm-rising-safe-transit-for-d-street-ends-fast-short-covering-limits-losses/articleshow/130249216.cms,0.7678,0.141,0.027,0.832,positive,1.0
2026-04-14,2026-04-14T04:43:15Z,Vanguard,inflation,Middle East War: How FG is responding to global economic shock — Edun,"The Federal government has taken concrete steps in responding to the current global economic uncertainties, Minister of Finance and Coordinating Minister of the Economy, Mr. Wale Edun, has said.
The post Middle East War: How FG is responding to global economi…",https://www.vanguardngr.com/2026/04/middle-east-war-how-fg-is-responding-to-global-economic-shock-edun/,-0.9153,0.0,0.204,0.796,negative,1.0
2026-04-14,2026-04-14T07:04:22Z,The Daily Hodl,earnings,"Geopolitical Crises ‘Tend To Be Buying Opportunities’ for Stocks, Says Yardeni Research President","The president of Yardeni Research believes recent geopolitical tensions are unlikely to derail the stock market. In a new CNBC interview, Ed Yardeni says the market had already established its recent bottom and expressed confidence that upcoming earnings will…",https://dailyhodl.com/2026/04/14/geopolitical-crises-tend-to-be-buying-opportunities-for-stocks-says-yardeni-research-president/,-0.1531,0.058,0.086,0.857,negative,1.0
2026-04-14,2026-04-14T14:03:35Z,BusinessLine,inflation,IMF ups India’s growth forecast to 6.5% for FY27,"Global growth is projected to be 3.1 per cent in 2026 and 3.2 per cent in 2027, slower than its recent pace of about 3.4 per cent in 2024-25",https://www.thehindubusinessline.com/economy/imf-ups-indias-growth-forecast-to-65-for-fy27/article70861234.ece,0.6369,0.126,0.0,0.874,positive,1.0
2026-04-13,2026-04-13T00:36:47Z,The Punch,inflation,W’Bank cuts Nigeria’s growth projection amid oil volatility,"The World Bank revises Nigeria’s economic growth forecast for 2026 downward, citing oil price volatility, geopolitical tensions, and domestic challenges.

Read More: https://punchng.com/wbank-cuts-nigerias-growth-projection-amid-oil-volatility/",https://punchng.com/wbank-cuts-nigerias-growth-projection-amid-oil-volatility/,0.1531,0.174,0.131,0.695,positive,1.0
2026-04-13,2026-04-13T16:00:01Z,CNBC,earnings,LVMH sales miss expectations as luxury recovery is put on pause amid Middle East war,The luxury sector had shown some signs of a long-awaited recovery after a years-long slump prompted by soft demand from Chinese consumers.,https://www.cnbc.com/2026/04/13/lvmh-earnings-q1-2026-sales-luxury-iran-war-middle-east.html,-0.7184,0.0,0.171,0.829,negative,1.5
2026-04-13,2026-04-13T13:56:00Z,CFO Dive,inflation,Inflation surges most since 2022 as consumer sentiment hits record low,"Concern about inflationary harm from the Iran war flared across all demographic groups — by age, income and political affiliation.",https://www.cfodive.com/news/inflation-surges-most-since-2022-consumer-sentiment-hits-record-low-Iran-war/817255/,-0.8591,0.0,0.253,0.747,negative,1.0
2026-04-13,2026-04-13T05:25:02Z,CNBC,volatility,From panic to pricing in: Are markets past 'peak fear and sell-off' despite oil price surge?,Investors appear to have already priced in much of the geopolitical risks and are growing less reactive to headlines.,https://www.cnbc.com/2026/04/13/markets-trump-strait-of-hormuz-blockade-gold-stocks-dollar.html,-0.7845,0.041,0.208,0.751,negative,1.5
2026-04-13,2026-04-13T15:41:14Z,Ibtimes.com.au,earnings,Rory McIlroy Banks $4.5M Masters Win Over Scottie Scheffler's $2.43M Runner-Up Check in Record $22.5M Purse,"AUGUSTA, Ga. — Rory McIlroy claimed his second straight Masters green jacket Sunday with a one-stroke victory over world No. 1 Scottie Scheffler, pocketing a record $4.5 million winner's check from the tournament's largest-ever $22.5 million purse while Schef…",https://www.ibtimes.com.au/rory-mcilroy-banks-45m-masters-win-over-scottie-schefflers-243m-runner-check-record-225m-1866422,0.6908,0.097,0.0,0.903,positive,1.0
2026-04-13,2026-04-13T10:35:10Z,The Times of India,inflation,India’s March retail inflation quickens to 3.4% as US war on Iran disrupts global trade flows,"In March, India's retail inflation ticked up to 3.4%, influenced by escalating tensions in the Middle East that are affecting global oil supplies. However, this increase remains comfortably within the target range set by the Reserve Bank of India. While the R…",https://economictimes.indiatimes.com/news/economy/indicators/india-march-retail-inflation-3-40-percent-cpi-us-iran-middle-east-war-global-trade-flows-disruption/articleshow/130233288.cms,-0.6092,0.08,0.139,0.781,negative,1.0
2026-04-13,2026-04-13T16:18:55Z,The Times of India,volatility,US IPO hopefuls forge ahead with listing plans amid market swings,"Companies across sectors have resumed IPO roadshows despite Middle East tensions, signalling pent-up demand in the pipeline. Analysts expect listings to pick up if volatility eases, with improving valuations and lower VIX supporting sentiment. 2026 is still s…",https://economictimes.indiatimes.com/markets/us-stocks/news/us-ipo-hopefuls-forge-ahead-with-listing-plans-amid-market-swings/articleshow/130241853.cms,0.762,0.18,0.065,0.755,positive,1.0
2026-04-13,2026-04-13T10:15:23Z,Fortune,inflation,"As the U.S. Navy attempts to take control of the Strait of Hormuz today, Trump asks the Pope to shut up",Everything you need to know before you reach the office this morning.,https://fortune.com/2026/04/13/us-navy-blockade-strait-of-hormuz-trump-pope/,0.0258,0.033,0.0,0.967,neutral,1.0
2026-04-12,2026-04-12T19:56:12Z,Cointelegraph,inflation,Bitcoin price falls under $71K as US-Iran war tensions spark sell-off,Bitcoin price sold off as negotiations to end the US-Iran war broke down and the Strait of Hormuz returned to the spotlight.,https://cointelegraph.com/markets/bitcoin-price-falls-under-dollar71k-as-us-iran-war-tensions-spark-sell-off,-0.9081,0.044,0.308,0.648,negative,1.0
2026-04-12,2026-04-12T10:00:00Z,The New Republic,volatility,Searching for FIFA Founder Jules Rimet,"One beautiful autumn morning I cycled from my flat in Paris to a municipal cemetery in the suburb of Bagneux. I was looking for the grave of Jules Rimet. Bagneux was a surprisingly unglamorous place for him to be buried; when he died in 1956, he had served as…",https://newrepublic.com/article/208417/searching-jules-rimet,-0.0258,0.096,0.098,0.806,neutral,1.0
2026-04-11,2026-04-11T09:58:51Z,The Times of India,volatility,F&O Talk: Nifty's 6% gains are strongest since February 2021. Is it pullback or trend-reversal?,"Indian markets concluded the week on a strong note, continuing their upward trend. Buying interest in banking, auto, and consumer stocks fueled the gains. The Nifty50 and BSE Sensex saw significant advances. Volatility eased considerably. Experts provided out…",https://economictimes.indiatimes.com/markets/options/fo-talk-niftys-6-gains-are-strongest-since-february-2021-is-it-pullback-or-trend-reversal/articleshow/130188466.cms,0.9432,0.281,0.0,0.719,positive,1.0
